2020-11-01 22:38:43,556 INFO  [Log] I am on TestStart method Calculator start 
2020-11-01 22:38:43,562 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-11-01 22:38:43,566 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-11-01 22:38:43,823 INFO  [Log] I am in onTestSkipped method Calculator skipped 
2020-11-01 22:38:43,823 INFO  [Log] I am in onTestSkipped method Calculator skipped 
2020-11-01 22:38:43,824 INFO  [Log] I am in onTestSkipped method Calculator skipped 
2020-11-01 22:38:44,525 INFO  [Log] I am on Finish method TDD- Web 
2020-11-01 23:03:34,316 INFO  [Log] I am on Start Test TDD- Web 
2020-11-01 23:03:35,229 INFO  [Log] Search TestCase with Data Set 2 
2020-11-01 23:03:35,230 INFO  [Log] Search TestCase with Data Set 1 
2020-11-01 23:03:35,230 INFO  [Log] Search TestCase with Data Set 3 
2020-11-01 23:03:40,002 INFO  [Log] I am on TestStart method Calculator start 
2020-11-01 23:03:40,003 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-11-01 23:03:40,003 INFO  [Log] I am in onStart method Search TestCase with Data Set 2 
2020-11-01 23:03:40,010 INFO  [Log] I am on TestStart method Calculator start 
2020-11-01 23:03:40,010 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-11-01 23:03:40,011 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-11-01 23:03:40,139 INFO  [Log] I am on TestStart method Calculator start 
2020-11-01 23:03:40,139 INFO  [Log] I am in onStart method Search TestCase with Data Set 3 
2020-11-01 23:03:40,139 INFO  [Log] I am in onStart method Search TestCase with Data Set 1 
2020-11-01 23:03:40,446 INFO  [Log] I am in onTestSkipped method Calculator skipped 
2020-11-01 23:03:40,447 INFO  [Log] I am in onTestSkipped method Calculator skipped 
2020-11-01 23:03:40,447 INFO  [Log] I am in onTestSkipped method Calculator skipped 
2020-11-01 23:03:41,038 INFO  [Log] I am on Finish method TDD- Web 
2021-12-27 17:49:10,824 INFO  [Log] I am on Start Test TDD- WEB - FireFox 
2021-12-27 17:49:10,865 INFO  [Log] Generic Test 
2021-12-27 17:49:10,865 INFO  [Log] Generic Test 
2021-12-27 17:49:16,072 INFO  [Log] I am on TestStart method Search_Functionality_withAccessibility start 
2021-12-27 17:49:16,072 INFO  [Log] I am on TestStart method Search_Functionality_WithSecurity start 
2021-12-27 17:49:16,072 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:49:16,072 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:49:16,072 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:49:16,072 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:49:48,342 INFO  [Log] I am on Finish method TDD- WEB - FireFox 
2021-12-27 17:49:48,358 INFO  [Log] I am on Start Test TDD- WEB - Chrome 
2021-12-27 17:49:48,358 INFO  [Log] Generic Test 
2021-12-27 17:50:07,616 INFO  [Log] I am on TestStart method Search_Functionality_WithSecurity start 
2021-12-27 17:50:07,617 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:50:07,617 INFO  [Log] I am in onStart method Parametrized Test From Suite 
2021-12-27 17:50:07,617 INFO  [Log] I am in onTestSkipped method Search_Functionality_WithSecurity skipped 
